author,bucket_kind,bucket,kind,item,per_1000
ahad_haam,לפי עשור,1910-,feats,Person=3,99.08
ahad_haam,לפי עשור,1910-,feats,"Person=1,2,3",41.45
ahad_haam,לפי עשור,1910-,feats,Tense=Past,36.73
ahad_haam,לפי עשור,1910-,feats,"Gender=Fem,Masc",22.55
ahad_haam,לפי עשור,1910-,feats,Tense=Fut,15.59
ahad_haam,לפי עשור,1910-,feats,Person=1,13.28
ahad_haam,לפי עשור,1910-,feats,Tense=Pres,5.36
ahad_haam,לפי עשור,1910-,feats,Person=2,3.76
ahad_haam,לפי עשור,1910-,feats,Tense=Imp,0.99
ahad_haam,לפי עשור,1910-,feats,Number=Dual,0.05
ahad_haam,לפי עשור,1910-,feats,"Number=Plur,Sing",0.02
ahad_haam,לפי עשור,1910-,pos_bi,NOUN NOUN,65.09
ahad_haam,לפי עשור,1910-,pos_bi,ADP NOUN,49.5
ahad_haam,לפי עשור,1910-,pos_bi,NOUN ADJ,49.04
ahad_haam,לפי עשור,1910-,pos_bi,VERB NOUN,40.48
ahad_haam,לפי עשור,1910-,pos_bi,VERB ADP,28.41
ahad_haam,לפי עשור,1910-,pos_bi,NOUN VERB,23.2
ahad_haam,לפי עשור,1910-,pos_bi,NOUN ADP,21.09
ahad_haam,לפי עשור,1910-,pos_bi,ADV VERB,20.22
ahad_haam,לפי עשור,1910-,pos_bi,ADV NOUN,16.19
ahad_haam,לפי עשור,1910-,pos_bi,NOUN PRON,14.08
ahad_haam,לפי עשור,1910-,pos_bi,VERB ADV,13.6
ahad_haam,לפי עשור,1910-,pos_bi,PRON VERB,12.12
ahad_haam,לפי עשור,1910-,pos_bi,DET NOUN,11.71
ahad_haam,לפי עשור,1910-,pos_bi,NOUN ADV,11.52
ahad_haam,לפי עשור,1910-,pos_bi,AUX VERB,11.3
ahad_haam,לפי עשור,1910-,pos_bi,ADV ADV,8.99
ahad_haam,לפי עשור,1910-,pos_bi,VERB VERB,8.9
ahad_haam,לפי עשור,1910-,pos_bi,ADJ NOUN,8.78
ahad_haam,לפי עשור,1910-,pos_bi,PRON NOUN,8.02
ahad_haam,לפי עשור,1910-,pos_bi,ADJ ADP,7.35
ahad_haam,לפי עשור,1910-,pos_bi,VERB PRON,6.74
ahad_haam,לפי עשור,1910-,pos_bi,ADV ADP,6.57
ahad_haam,לפי עשור,1910-,pos_bi,ADP VERB,6.35
ahad_haam,לפי עשור,1910-,pos_bi,ADJ VERB,6.13
ahad_haam,לפי עשור,1910-,pos_bi,AUX NOUN,5.99
ahad_haam,לפי עשור,1910-,pos_bi,ADP PRON,5.65
ahad_haam,לפי עשור,1910-,pos_bi,NOUN PROPN,5.6
ahad_haam,לפי עשור,1910-,pos_bi,NOUN NUM,5.31
ahad_haam,לפי עשור,1910-,pos_bi,ADJ ADJ,5.24
ahad_haam,לפי עשור,1910-,pos_bi,NOUN AUX,5.19
ahad_haam,לפי עשור,1910-,deps,punct,198.69
ahad_haam,לפי עשור,1910-,deps,obl,108.53
ahad_haam,לפי עשור,1910-,deps,advmod,75.2
ahad_haam,לפי עשור,1910-,deps,nsubj,66.21
ahad_haam,לפי עשור,1910-,deps,conj,58.18
ahad_haam,לפי עשור,1910-,deps,amod,54.47
ahad_haam,לפי עשור,1910-,deps,case,46.35
ahad_haam,לפי עשור,1910-,deps,compound:smixut,46.11
ahad_haam,לפי עשור,1910-,deps,root,41.5
ahad_haam,לפי עשור,1910-,deps,det,35.78
ahad_haam,לפי עשור,1910-,deps,obj,34.64
ahad_haam,לפי עשור,1910-,deps,nmod,33.5
ahad_haam,לפי עשור,1910-,deps,acl:relcl,28.0
ahad_haam,לפי עשור,1910-,deps,advcl,17.33
ahad_haam,לפי עשור,1910-,deps,mark,16.51
ahad_haam,לפי עשור,1910-,deps,cop,13.19
ahad_haam,לפי עשור,1910-,deps,cc,12.85
ahad_haam,לפי עשור,1910-,deps,dep,12.19
ahad_haam,לפי עשור,1910-,deps,case:acc,11.56
ahad_haam,לפי עשור,1910-,deps,xcomp,11.25
ahad_haam,לפי עשור,1910-,deps,case:gen,10.18
ahad_haam,לפי עשור,1910-,deps,nummod,8.61
ahad_haam,לפי עשור,1910-,deps,nmod:poss,8.48
ahad_haam,לפי עשור,1910-,deps,aux,8.44
ahad_haam,לפי עשור,1910-,deps,fixed,7.05
ahad_haam,לפי עשור,1910-,deps,ccomp,7.01
ahad_haam,לפי עשור,1910-,deps,parataxis,6.21
ahad_haam,לפי עשור,1910-,deps,appos,6.08
ahad_haam,לפי עשור,1910-,deps,acl,3.81
ahad_haam,לפי עשור,1910-,deps,nsubj:cop,3.54
ahad_haam,לפי עשור,1920-,content,לא,14.89
ahad_haam,לפי עשור,1920-,content,גם,7.69
ahad_haam,לפי עשור,1920-,content,עם,6.57
ahad_haam,לפי עשור,1920-,content,ארץ,6.41
ahad_haam,לפי עשור,1920-,content,בא,6.25
ahad_haam,לפי עשור,1920-,content,שנה,6.09
ahad_haam,לפי עשור,1920-,content,יום,5.77
ahad_haam,לפי עשור,1920-,content,דבר,5.61
ahad_haam,לפי עשור,1920-,content,לב,5.29
ahad_haam,לפי עשור,1920-,content,עוד,5.12
ahad_haam,לפי עשור,1920-,content,חי,5.12
ahad_haam,לפי עשור,1920-,content,גדול,4.8
ahad_haam,לפי עשור,1920-,content,אז,4.48
ahad_haam,לפי עשור,1920-,content,עתה,4.48
ahad_haam,לפי עשור,1920-,content,אין,4.32
ahad_haam,לפי עשור,1920-,content,יותר,4.16
ahad_haam,לפי עשור,1920-,content,בית,3.84
ahad_haam,לפי עשור,1920-,content,ראשון,3.68
ahad_haam,לפי עשור,1920-,content,מה,3.52
ahad_haam,לפי עשור,1920-,content,מצב,3.36
ahad_haam,לפי עשור,1920-,content,כוח,3.36
ahad_haam,לפי עשור,1920-,content,דור,3.36
ahad_haam,לפי עשור,1920-,content,עבודה,3.2
ahad_haam,לפי עשור,1920-,content,לאומי,3.2
ahad_haam,לפי עשור,1920-,content,רק,3.04
ahad_haam,לפי עשור,1920-,content,יהודי,2.88
ahad_haam,לפי עשור,1920-,content,הראה,2.88
ahad_haam,לפי עשור,1920-,content,ישראל,2.56
ahad_haam,לפי עשור,1920-,content,שם,2.56
ahad_haam,לפי עשור,1920-,content,איש,2.4
ahad_haam,לפי עשור,1920-,func,את,20.34
ahad_haam,לפי עשור,1920-,func,זה,16.66
ahad_haam,לפי עשור,1920-,func,על,14.57
ahad_haam,לפי עשור,1920-,func,הוא,13.45
ahad_haam,לפי עשור,1920-,func,היי,10.41
ahad_haam,לפי עשור,1920-,func,כל,10.25
ahad_haam,לפי עשור,1920-,func,אני,9.77
ahad_haam,לפי עשור,1920-,func,כי,9.45
ahad_haam,לפי עשור,1920-,func,אשר,8.49
ahad_haam,לפי עשור,1920-,func,של,7.37
ahad_haam,לפי עשור,1920-,func,אל,5.77
ahad_haam,לפי עשור,1920-,func,כול,5.12
ahad_haam,לפי עשור,1920-,func,לי,4.96
ahad_haam,לפי עשור,1920-,func,אם,4.48
ahad_haam,לפי עשור,1920-,func,לו,4.0
ahad_haam,לפי עשור,1920-,func,אלה,3.84
ahad_haam,לפי עשור,1920-,func,אבל,3.84
ahad_haam,לפי עשור,1920-,func,עד,3.04
ahad_haam,לפי עשור,1920-,func,בשביל,2.88
ahad_haam,לפי עשור,1920-,func,מן,2.88
ahad_haam,לפי עשור,1920-,func,עצם,2.56
ahad_haam,לפי עשור,1920-,func,לפני,2.4
ahad_haam,לפי עשור,1920-,func,כמו,2.08
ahad_haam,לפי עשור,1920-,func,צריך,1.76
ahad_haam,לפי עשור,1920-,func,מה,1.6
ahad_haam,לפי עשור,1920-,func,איזה,1.6
ahad_haam,לפי עשור,1920-,func,עם,1.44
ahad_haam,לפי עשור,1920-,func,בו,1.44
ahad_haam,לפי עשור,1920-,func,ה,1.44
ahad_haam,לפי עשור,1920-,func,שום,1.28
ahad_haam,לפי עשור,1920-,feats,Number=Sing,366.75
ahad_haam,לפי עשור,1920-,feats,Gender=Masc,325.91
ahad_haam,לפי עשור,1920-,feats,Gender=Fem,158.07
ahad_haam,לפי עשור,1920-,feats,Number=Plur,152.47
ahad_haam,לפי עשור,1920-,feats,Person=3,96.89
ahad_haam,לפי עשור,1920-,feats,Tense=Past,46.12
ahad_haam,לפי עשור,1920-,feats,"Gender=Fem,Masc",33.31
ahad_haam,לפי עשור,1920-,feats,Person=1,32.19
ahad_haam,לפי עשור,1920-,feats,"Person=1,2,3",32.19
ahad_haam,לפי עשור,1920-,feats,Tense=Fut,26.43
ahad_haam,לפי עשור,1920-,feats,Person=2,5.45
ahad_haam,לפי עשור,1920-,feats,Tense=Pres,3.84
ahad_haam,לפי עשור,1920-,feats,Tense=Imp,0.96
ahad_haam,לפי עשור,1920-,feats,Number=Dual,0.16
ahad_haam,לפי עשור,1920-,pos_bi,NOUN NOUN,72.07
ahad_haam,לפי עשור,1920-,pos_bi,ADP NOUN,51.73
ahad_haam,לפי עשור,1920-,pos_bi,VERB NOUN,47.41
ahad_haam,לפי עשור,1920-,pos_bi,NOUN ADJ,44.84
ahad_haam,לפי עשור,1920-,pos_bi,VERB ADP,34.91
ahad_haam,לפי עשור,1920-,pos_bi,NOUN VERB,24.34
ahad_haam,לפי עשור,1920-,pos_bi,ADV VERB,23.06
ahad_haam,לפי עשור,1920-,pos_bi,NOUN ADP,20.82
ahad_haam,לפי עשור,1920-,pos_bi,ADV NOUN,16.5
ahad_haam,לפי עשור,1920-,pos_bi,NOUN PRON,16.18
ahad_haam,לפי עשור,1920-,pos_bi,DET NOUN,14.57
ahad_haam,לפי עשור,1920-,pos_bi,VERB VERB,13.29
ahad_haam,לפי עשור,1920-,pos_bi,NOUN ADV,12.49
ahad_haam,לפי עשור,1920-,pos_bi,PRON VERB,12.33
ahad_haam,לפי עשור,1920-,pos_bi,VERB ADV,11.85
ahad_haam,לפי עשור,1920-,pos_bi,AUX VERB,9.45
ahad_haam,לפי עשור,1920-,pos_bi,ADV ADV,9.29
ahad_haam,לפי עשור,1920-,pos_bi,PRON NOUN,9.13
ahad_haam,לפי עשור,1920-,pos_bi,ADJ NOUN,8.65
ahad_haam,לפי עשור,1920-,pos_bi,NOUN PROPN,8.17
ahad_haam,לפי עשור,1920-,pos_bi,ADP VERB,8.01
ahad_haam,לפי עשור,1920-,pos_bi,SCONJ VERB,7.69
ahad_haam,לפי עשור,1920-,pos_bi,VERB PRON,6.57
ahad_haam,לפי עשור,1920-,pos_bi,ADJ VERB,6.25
ahad_haam,לפי עשור,1920-,pos_bi,ADJ ADP,6.25
ahad_haam,לפי עשור,1920-,pos_bi,AUX NOUN,6.09
ahad_haam,לפי עשור,1920-,pos_bi,ADP ADV,6.09
ahad_haam,לפי עשור,1920-,pos_bi,ADV AUX,5.77
ahad_haam,לפי עשור,1920-,pos_bi,ADJ ADJ,5.77
ahad_haam,לפי עשור,1920-,pos_bi,NUM NOUN,5.61
ahad_haam,לפי עשור,1920-,deps,punct,175.53
ahad_haam,לפי עשור,1920-,deps,obl,121.4
ahad_haam,לפי עשור,1920-,deps,advmod,71.27
ahad_haam,לפי עשור,1920-,deps,nsubj,65.5
ahad_haam,לפי עשור,1920-,deps,conj,58.62
ahad_haam,לפי עשור,1920-,deps,compound:smixut,53.01
ahad_haam,לפי עשור,1920-,deps,amod,51.41
ahad_haam,לפי עשור,1920-,deps,case,42.12
ahad_haam,לפי עשור,1920-,deps,det,40.52
ahad_haam,לפי עשור,1920-,deps,obj,38.6
ahad_haam,לפי עשור,1920-,deps,root,37.96
ahad_haam,לפי עשור,1920-,deps,nmod,36.19
ahad_haam,לפי עשור,1920-,deps,acl:relcl,31.23
ahad_haam,לפי עשור,1920-,deps,mark,26.43
ahad_haam,לפי עשור,1920-,deps,advcl,18.58
ahad_haam,לפי עשור,1920-,deps,case:acc,15.37
ahad_haam,לפי עשור,1920-,deps,xcomp,14.57
ahad_haam,לפי עשור,1920-,deps,cop,13.77
ahad_haam,לפי עשור,1920-,deps,dep,9.93
ahad_haam,לפי עשור,1920-,deps,appos,8.49
ahad_haam,לפי עשור,1920-,deps,ccomp,8.33
ahad_haam,לפי עשור,1920-,deps,nummod,8.01
ahad_haam,לפי עשור,1920-,deps,case:gen,6.41
ahad_haam,לפי עשור,1920-,deps,aux,6.25
ahad_haam,לפי עשור,1920-,deps,cc,6.25
ahad_haam,לפי עשור,1920-,deps,acl,5.45
ahad_haam,לפי עשור,1920-,deps,parataxis,5.45
ahad_haam,לפי עשור,1920-,deps,fixed,5.29
ahad_haam,לפי עשור,1920-,deps,nmod:poss,5.12
ahad_haam,לפי עשור,1920-,deps,nsubj:cop,3.2
