author,bucket_kind,bucket,kind,item,per_1000
alterman,לפי עשור,1960-,deps,case,51.03
alterman,לפי עשור,1960-,deps,nmod,43.52
alterman,לפי עשור,1960-,deps,root,41.6
alterman,לפי עשור,1960-,deps,det,38.58
alterman,לפי עשור,1960-,deps,acl:relcl,33.57
alterman,לפי עשור,1960-,deps,obj,29.2
alterman,לפי עשור,1960-,deps,case:gen,23.83
alterman,לפי עשור,1960-,deps,mark,19.99
alterman,לפי עשור,1960-,deps,nmod:poss,19.33
alterman,לפי עשור,1960-,deps,advcl,15.47
alterman,לפי עשור,1960-,deps,cop,14.73
alterman,לפי עשור,1960-,deps,cc,11.52
alterman,לפי עשור,1960-,deps,case:acc,11.5
alterman,לפי עשור,1960-,deps,ccomp,9.5
alterman,לפי עשור,1960-,deps,dep,9.04
alterman,לפי עשור,1960-,deps,xcomp,8.62
alterman,לפי עשור,1960-,deps,aux,8.13
alterman,לפי עשור,1960-,deps,fixed,6.74
alterman,לפי עשור,1960-,deps,nsubj:cop,6.05
alterman,לפי עשור,1960-,deps,nummod,5.81
alterman,לפי עשור,1960-,deps,parataxis,4.07
alterman,לפי עשור,1960-,deps,appos,3.96
alterman,לפי עשור,1960-,deps,flat:name,3.39
alterman,לפי עשור,1970-,content,לא,14.5
alterman,לפי עשור,1970-,content,אין,6.27
alterman,לפי עשור,1970-,content,יהודי,5.78
alterman,לפי עשור,1970-,content,דבר,5.46
alterman,לפי עשור,1970-,content,גם,4.64
alterman,לפי עשור,1970-,content,רק,4.32
alterman,לפי עשור,1970-,content,עם,4.32
alterman,לפי עשור,1970-,content,ישראל,4.07
alterman,לפי עשור,1970-,content,יש,3.83
alterman,לפי עשור,1970-,content,עניין,3.67
alterman,לפי עשור,1970-,content,יום,3.18
alterman,לפי עשור,1970-,content,יותר,3.18
alterman,לפי עשור,1970-,content,ערבי,3.18
alterman,לפי עשור,1970-,content,עולם,2.85
alterman,לפי עשור,1970-,content,אמר,2.77
alterman,לפי עשור,1970-,content,שנה,2.69
alterman,לפי עשור,1970-,content,שעה,2.61
alterman,לפי עשור,1970-,content,רב,2.61
alterman,לפי עשור,1970-,content,בא,2.53
alterman,לפי עשור,1970-,content,כול,2.44
alterman,לפי עשור,1970-,content,אולי,2.36
alterman,לפי עשור,1970-,content,מה,2.36
alterman,לפי עשור,1970-,content,שם,2.28
alterman,לפי עשור,1970-,content,אף,2.12
alterman,לפי עשור,1970-,content,לאומי,2.12
alterman,לפי עשור,1970-,content,כן,2.04
alterman,לפי עשור,1970-,content,כך,1.96
alterman,לפי עשור,1970-,content,מדינה,1.96
alterman,לפי עשור,1970-,content,אפילו,1.96
alterman,לפי עשור,1970-,content,כה,1.79
alterman,לפי עשור,1970-,func,של,25.01
alterman,לפי עשור,1970-,func,הוא,21.91
alterman,לפי עשור,1970-,func,את,21.26
alterman,לפי עשור,1970-,func,זה,20.45
alterman,לפי עשור,1970-,func,על,16.21
alterman,לפי עשור,1970-,func,כי,7.82
alterman,לפי עשור,1970-,func,היי,7.41
alterman,לפי עשור,1970-,func,כל,6.03
alterman,לפי עשור,1970-,func,אלא,5.78
alterman,לפי עשור,1970-,func,אלה,5.54
alterman,לפי עשור,1970-,func,אשר,4.48
alterman,לפי עשור,1970-,func,אינו,4.48
alterman,לפי עשור,1970-,func,אני,4.48
alterman,לפי עשור,1970-,func,כך,4.4
alterman,לפי עשור,1970-,func,אם,4.24
alterman,לפי עשור,1970-,func,מן,4.15
alterman,לפי עשור,1970-,func,אך,3.91
alterman,לפי עשור,1970-,func,בין,3.75
alterman,לפי עשור,1970-,func,עד,3.58
alterman,לפי עשור,1970-,func,או,3.26
alterman,לפי עשור,1970-,func,לו,2.77
alterman,לפי עשור,1970-,func,עם,2.69
alterman,לפי עשור,1970-,func,כול,2.53
alterman,לפי עשור,1970-,func,כמה,2.36
alterman,לפי עשור,1970-,func,אל,2.04
alterman,לפי עשור,1970-,func,שום,1.79
alterman,לפי עשור,1970-,func,כדי,1.79
alterman,לפי עשור,1970-,func,אילו,1.79
alterman,לפי עשור,1970-,func,לה,1.63
alterman,לפי עשור,1970-,func,לפי,1.55
alterman,לפי עשור,1970-,feats,Number=Sing,385.58
alterman,לפי עשור,1970-,feats,Gender=Masc,321.55
alterman,לפי עשור,1970-,feats,Gender=Fem,184.6
alterman,לפי עשור,1970-,feats,Number=Plur,143.79
alterman,לפי עשור,1970-,feats,Person=3,112.51
alterman,לפי עשור,1970-,feats,Tense=Past,43.34
alterman,לפי עשור,1970-,feats,"Person=1,2,3",41.14
alterman,לפי עשור,1970-,feats,"Gender=Fem,Masc",22.73
alterman,לפי עשור,1970-,feats,Person=1,12.14
alterman,לפי עשור,1970-,feats,Tense=Fut,6.84
alterman,לפי עשור,1970-,feats,Tense=Pres,6.44
alterman,לפי עשור,1970-,feats,Person=2,2.44
alterman,לפי עשור,1970-,feats,Tense=Imp,0.24
alterman,לפי עשור,1970-,pos_bi,NOUN NOUN,69.41
alterman,לפי עשור,1970-,pos_bi,ADP NOUN,66.48
alterman,לפי עשור,1970-,pos_bi,NOUN ADJ,48.23
alterman,לפי עשור,1970-,pos_bi,VERB ADP,34.62
alterman,לפי עשור,1970-,pos_bi,VERB NOUN,32.26
alterman,לפי עשור,1970-,pos_bi,NOUN ADP,29.16
alterman,לפי עשור,1970-,pos_bi,NOUN VERB,23.79
alterman,לפי עשור,1970-,pos_bi,NOUN PRON,21.75
alterman,לפי עשור,1970-,pos_bi,ADV NOUN,18.82
alterman,לפי עשור,1970-,pos_bi,PRON VERB,18.49
alterman,לפי עשור,1970-,pos_bi,ADV VERB,14.75
alterman,לפי עשור,1970-,pos_bi,PRON NOUN,13.6
alterman,לפי עשור,1970-,pos_bi,VERB ADV,12.55
alterman,לפי עשור,1970-,pos_bi,VERB VERB,10.51
alterman,לפי עשור,1970-,pos_bi,AUX VERB,10.02
alterman,לפי עשור,1970-,pos_bi,DET NOUN,9.61
alterman,לפי עשור,1970-,pos_bi,ADJ ADP,9.37
alterman,לפי עשור,1970-,pos_bi,NOUN ADV,9.04
alterman,לפי עשור,1970-,pos_bi,ADJ NOUN,8.55
alterman,לפי עשור,1970-,pos_bi,ADJ ADJ,8.39
alterman,לפי עשור,1970-,pos_bi,NOUN PROPN,8.39
alterman,לפי עשור,1970-,pos_bi,ADV ADV,7.9
alterman,לפי עשור,1970-,pos_bi,ADV PRON,7.33
alterman,לפי עשור,1970-,pos_bi,ADP VERB,7.25
alterman,לפי עשור,1970-,pos_bi,ADV ADP,6.92
alterman,לפי עשור,1970-,pos_bi,ADJ ADV,6.35
alterman,לפי עשור,1970-,pos_bi,SCONJ NOUN,6.35
alterman,לפי עשור,1970-,pos_bi,NOUN AUX,6.35
alterman,לפי עשור,1970-,pos_bi,CCONJ NOUN,6.19
alterman,לפי עשור,1970-,pos_bi,ADJ VERB,5.78
alterman,לפי עשור,1970-,deps,punct,153.24
alterman,לפי עשור,1970-,deps,obl,91.89
alterman,לפי עשור,1970-,deps,advmod,71.28
alterman,לפי עשור,1970-,deps,nsubj,71.12
alterman,לפי עשור,1970-,deps,conj,65.5
alterman,לפי עשור,1970-,deps,amod,56.86
alterman,לפי עשור,1970-,deps,compound:smixut,52.14
alterman,לפי עשור,1970-,deps,case,49.29
alterman,לפי עשור,1970-,deps,nmod,44.15
alterman,לפי עשור,1970-,deps,det,41.63
alterman,לפי עשור,1970-,deps,root,38.37
alterman,לפי עשור,1970-,deps,acl:relcl,37.64
alterman,לפי עשור,1970-,deps,obj,30.39
alterman,לפי עשור,1970-,deps,case:gen,22.81
alterman,לפי עשור,1970-,deps,mark,22.32
alterman,לפי עשור,1970-,deps,nmod:poss,17.92
alterman,לפי עשור,1970-,deps,advcl,17.35
alterman,לפי עשור,1970-,deps,cop,14.75
alterman,לפי עשור,1970-,deps,cc,13.03
alterman,לפי עשור,1970-,deps,case:acc,12.22
alterman,לפי עשור,1970-,deps,ccomp,10.51
alterman,לפי עשור,1970-,deps,xcomp,9.86
alterman,לפי עשור,1970-,deps,aux,8.39
alterman,לפי עשור,1970-,deps,nsubj:cop,7.58
alterman,לפי עשור,1970-,deps,dep,6.6
alterman,לפי עשור,1970-,deps,nummod,6.03
alterman,לפי עשור,1970-,deps,fixed,5.95
alterman,לפי עשור,1970-,deps,flat:name,4.56
alterman,לפי עשור,1970-,deps,appos,4.48
alterman,לפי עשור,1970-,deps,parataxis,3.1
